ID,Smiles,Target Name,Ki,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
CHEMBL240314,C[C@H](CO)NC(=O)CCC/C=C\C/C=C\CCOc1cccc(C(C)(C)CCCCBr)c1,Cannabinoid CB2 receptor,7.46,507.23480630399996,508.5410000000002,4.0,2.0,17.0,2.0,3.0,32.0,74.0,5.0,1.0,0.5925925925925926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203.20269232845334,58.56,6.468100000000008,138.66349999999994,21.701998204310268,13.004288849737225,5.976275627147218,5.976275627147218,3.7337607560137926,20.116001665195565,11.882819941990823,5.415541173274017,5.415541173274017,3.337261621235117,-1.5899999999999994,28.442883919763236,16.96141481496248,13.071083948914861,15.075986021779071
CHEMBL188819,CCCCCn1cc(C(=O)Cc2ccc(Cl)cc2)c2ccccc21,Cannabinoid CB2 receptor,498.88,339.138992004,339.86600000000004,2.0,0.0,7.0,0.0,2.0,24.0,46.0,3.0,0.0,0.2857142857142857,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.60867689260752,22.0,5.910300000000005,100.94950000000004,14.721041633630877,8.920710479463201,4.621478850995982,4.621478850995982,3.1949861499990706,13.965112687612422,8.542746006453974,4.369502535656498,4.369502535656498,3.068997992329328,-2.059999999999999,16.785786144559395,7.673257907792832,3.7048019633675175,5.3667360946774885
CHEMBL475910,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccc(Br)cc1,Cannabinoid CB2 receptor,7900.0,483.119776552,484.4370000000001,2.0,1.0,8.0,1.0,1.0,32.0,58.0,3.0,1.0,0.13793103448275862,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,198.00632819896524,29.1,6.919400000000006,134.78069999999994,19.410778517943037,11.694700017939896,6.263224857242901,6.263224857242901,4.398496820088462,17.824781978828334,10.901701748382544,5.734559344204665,5.734559344204665,4.134164063569345,-3.169999999999998,22.039299047751026,10.92089930821858,5.542608110435784,7.521530178881456
CHEMBL1644675,FC(F)(F)c1cccc(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1,Cannabinoid CB2 receptor,42.0,387.15584692,387.40500000000026,4.0,1.0,4.0,1.0,3.0,28.0,48.0,7.0,0.0,0.2857142857142857,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,160.5282065749252,41.150000000000006,4.594700000000004,100.55770000000003,15.168255229130835,9.113831942128675,4.773829657695434,4.773829657695434,3.306791255254643,15.168255229130835,9.113831942128675,4.773829657695434,4.773829657695434,3.306791255254643,-2.6399999999999997,18.71075723968083,7.770731455465806,4.260074176486346,5.192723922784729
CHEMBL485013,CC(C)N1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,Cannabinoid CB2 receptor,10000.0,399.09051758799995,400.30900000000014,4.0,0.0,3.0,0.0,3.0,27.0,46.0,6.0,1.0,0.23809523809523808,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,167.86453474544678,38.13,5.252800000000004,108.89650000000002,16.628041900098832,9.663842814231598,5.442874938032571,5.442874938032571,3.865398466780062,15.116184008061921,8.907913868213143,4.871286094432495,4.871286094432495,3.5236227734927685,-2.299999999999999,18.08148548788594,7.023085416558841,3.1312601533631312,4.703252482951557
CHEMBL518982,CC(C)(C)N1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,Cannabinoid CB2 receptor,6810.0,413.10616765199995,414.3360000000002,4.0,0.0,2.0,0.0,3.0,28.0,49.0,6.0,1.0,0.2727272727272727,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,174.22947685984337,38.13,5.642900000000005,113.51350000000004,17.550691630909206,9.974550183855165,5.596274372056929,5.596274372056929,3.995897263175694,16.038833738872295,9.21862123783671,5.024685528456852,5.024685528456852,3.6541215698884004,-2.299999999999999,19.03545387220921,6.94350254493041,3.2079658198687127,4.720454371628216
CHEMBL482741,CC(C)N1CCOc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,Cannabinoid CB2 receptor,10000.0,415.085432208,416.30800000000016,5.0,0.0,3.0,0.0,4.0,28.0,47.0,7.0,1.0,0.23809523809523808,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,172.97807997495366,47.36,5.089100000000005,110.68750000000001,17.036290190562696,9.80308870346507,5.27721685921692,5.27721685921692,3.6574257363184404,15.524432298525785,9.047159757446613,4.705628015616845,4.705628015616845,3.315650043031147,-2.4999999999999987,18.844413665743307,7.490726643598616,3.2502902807185303,5.041369697463473
CHEMBL484929,CC(F)(F)CN1CCOc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,Cannabinoid CB2 receptor,10000.0,451.066588584,452.2880000000002,5.0,0.0,4.0,0.0,4.0,30.0,47.0,9.0,1.0,0.23809523809523808,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,181.3091507808061,47.36,5.335900000000004,111.03950000000002,17.421975648578073,9.937934904957995,5.177733434090279,5.177733434090279,3.676302146053105,15.910117756541162,9.18200595893954,4.606144590490205,4.606144590490205,3.334526452765812,-2.639999999999999,20.625447046509084,7.887821059033813,3.9969904927680098,5.4229945188480375
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,Cannabinoid CB2 receptor,32.2,314.2245802,314.46900000000005,2.0,1.0,4.0,1.0,2.0,23.0,53.0,2.0,0.0,0.6190476190476191,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,140.11204847790628,29.46,5.735800000000006,95.26480000000006,14.984853919031238,9.14170954988116,5.595564943912699,5.595564943912699,4.302686489418684,14.984853919031238,9.14170954988116,5.595564943912699,5.595564943912699,4.302686489418684,-1.44,16.418913124313605,6.220672056037987,3.1310886377156444,4.440724959257956
CHEMBL93879,Cc1c(C(=O)NCCCO)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cannabinoid CB2 receptor,1250.0,437.046459856,438.7420000000002,5.0,2.0,6.0,2.0,4.0,28.0,46.0,8.0,1.0,0.2,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.3929522770617,67.15,4.920120000000003,112.80300000000001,17.314341561933812,9.754966900392008,5.003117145351456,5.003117145351456,3.4648548381815356,15.046554723878446,8.621073481364325,4.213310411515388,4.213310411515388,2.850318591642368,-2.0499999999999985,20.678300280657062,8.96701751720314,4.333990943455866,6.6222386015228025
CHEMBL382684,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(-c3ccc(C)cc3)cc1OC2(C)C,Cannabinoid CB2 receptor,72.44,334.193280072,334.4590000000001,2.0,1.0,1.0,1.0,2.0,25.0,51.0,2.0,0.0,0.391304347826087,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,149.7093742263839,29.46,5.978520000000007,102.20880000000005,15.465827871043551,9.135579830741648,5.889720463064634,5.889720463064634,4.477254749255427,15.465827871043551,9.135579830741648,5.889720463064634,5.889720463064634,4.477254749255427,-2.2199999999999993,16.259367398907386,5.655285296213777,2.738756555391443,3.678054455071144
CHEMBL272203,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,Cannabinoid CB2 receptor,1.7,416.117066684,417.34000000000003,5.0,1.0,4.0,1.0,4.0,28.0,50.0,7.0,1.0,0.3333333333333333,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,173.80357939525427,51.85,5.340720000000005,111.98720000000002,17.172011974468848,10.292048121988978,5.982504883492817,5.982504883492817,4.0713904139550205,15.660154082431939,9.536119175970521,5.243475604754801,5.243475604754801,3.7790587012439807,-2.239999999999999,19.092789127226233,8.01535077288942,3.6892372296099643,5.465550074554554
CHEMBL406924,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,Cannabinoid CB2 receptor,64.0,416.117066684,417.34000000000003,5.0,1.0,4.0,1.0,4.0,28.0,50.0,7.0,1.0,0.3333333333333333,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,173.8035793952543,51.85,5.340720000000005,111.98720000000002,17.172011974468848,10.292048121988978,5.771466400355266,5.771466400355266,4.291796982360818,15.660154082431939,9.536119175970523,5.233635981858683,5.233635981858683,3.8032488934913897,-2.239999999999999,19.092789127226233,8.01535077288942,3.6892372296099643,5.465550074554554
CHEMBL259684,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,Cannabinoid CB2 receptor,510.0,492.007821852,494.2090000000002,5.0,1.0,5.0,1.0,4.0,31.0,47.0,9.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,198.64832663662784,51.85,6.515020000000003,125.2802,19.266072226157274,10.765910478393254,6.00718724065535,6.00718724065535,4.02746270807462,16.242356442083455,9.254052586356343,4.730327543420754,4.730327543420754,3.2182262351605364,-2.439999999999999,21.779235977581482,8.968285211558674,4.456902516950036,6.30072257860615
CHEMBL381689,Cc1ccc(Cn2nc(C(=O)NC3C4(C)CCC(C4)C3(C)C)cc2-c2ccc(Cl)c(C)c2)cc1,Cannabinoid CB2 receptor,5.4,475.239040388,476.0640000000002,4.0,1.0,5.0,1.0,3.0,34.0,68.0,5.0,1.0,0.4482758620689655,5.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,207.2650027936134,46.92,6.8132400000000075,138.1741999999999,21.538498717133912,12.6531208532975,8.888532295753384,8.888532295753384,6.535936912606165,20.78256977111546,12.275156380288273,8.464452956461031,8.464452956461031,6.418388361212295,-2.5899999999999985,23.16588644451517,8.265978468980792,3.9613512898310423,5.632021134271071
CHEMBL108392,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SCCCS1,Cannabinoid CB2 receptor,3.631,446.231322456,446.72200000000026,2.0,1.0,6.0,1.0,4.0,30.0,68.0,4.0,0.0,0.6923076923076923,4.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,191.17714794709056,29.46,7.996400000000008,132.00580000000002,20.7627707865606,13.83166847643602,10.76819688045713,10.76819688045713,8.998261976776185,19.12977762470515,11.860471357129041,7.263213042908018,7.263213042908018,5.598997178645125,-0.7399999999999999,22.453803139325597,9.016733325101,4.281662506517647,6.74866516805382
CHEMBL408968,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2F)c1-n1cccc1,Cannabinoid CB2 receptor,2400.0,385.17141673200007,385.41800000000006,6.0,1.0,4.0,1.0,5.0,28.0,49.0,8.0,1.0,0.3,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,160.89314532338517,55.09,3.380320000000002,100.4342,15.530017408742271,9.287009790231636,4.908967231044963,4.908967231044963,3.504836475401076,15.530017408742271,9.287009790231636,4.908967231044963,4.908967231044963,3.504836475401076,-2.999999999999999,18.367346938775512,7.552647233789411,3.4262850107725455,4.9543604303283315
CHEMBL238972,C=C(C)C1CCC(C)=C[C@H]1c1c(O)cc(C2(CCCCCC)CC2(Cl)Cl)cc1O,Cannabinoid CB2 receptor,33.11,436.193585688,437.45100000000014,2.0,2.0,8.0,2.0,2.0,29.0,63.0,4.0,0.0,0.6,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,185.16943487976093,40.46,7.899600000000007,123.29860000000004,19.412926405682338,11.651621647974777,7.949303954984283,7.949303954984283,5.927624928692221,17.90106851364543,10.895692701956323,6.958537992742399,6.958537992742399,5.064181323534578,-1.1199999999999997,22.562650279834198,8.552852648469262,4.3453964614039124,6.654311144909161
CHEMBL238570,C=C(C)C1CCC(C)=C[C@H]1c1c(O)cc(-c2cccc3ccccc23)cc1O,Cannabinoid CB2 receptor,221.6,370.193280072,370.4920000000001,2.0,2.0,3.0,2.0,2.0,28.0,54.0,2.0,0.0,0.23076923076923078,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,166.02301328775656,40.46,6.934000000000007,116.74960000000002,16.443950764835073,9.821328481026644,5.9505497309399855,5.9505497309399855,4.503319251709301,16.443950764835073,9.821328481026644,5.9505497309399855,5.9505497309399855,4.503319251709301,-2.9999999999999987,18.367346938775512,7.197278911564626,3.1979316288422868,4.72124709942286
CHEMBL411626,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,Cannabinoid CB2 receptor,0.49,370.287180456,370.57700000000017,2.0,1.0,6.0,1.0,2.0,27.0,65.0,2.0,0.0,0.68,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,165.57181693549273,29.46,7.251100000000008,113.82080000000008,18.191960700217784,10.87487279747555,6.941624783916355,6.941624783916355,5.093370000064317,18.191960700217784,10.87487279747555,6.941624783916355,6.941624783916355,5.093370000064317,-1.44,20.298275745121867,7.526198979591835,4.049319817697521,5.658106007422589
CHEMBL108868,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CCCC1,Cannabinoid CB2 receptor,1.92,396.30283052,396.6150000000003,2.0,1.0,6.0,1.0,2.0,29.0,69.0,2.0,0.0,0.7037037037037037,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,177.29587001075672,29.46,7.785300000000008,120.94080000000008,19.02038782496397,12.081979578662098,8.186736367563686,8.186736367563686,6.495717449999608,19.02038782496397,12.081979578662098,8.186736367563686,8.186736367563686,6.495717449999608,-1.44,20.81750390614292,8.004308640663192,3.8437731804578577,5.7458526342406735
CHEMBL325135,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SC(C)C(C)S1,Cannabinoid CB2 receptor,19.7,460.24697252,460.7490000000002,2.0,1.0,6.0,1.0,4.0,31.0,71.0,4.0,0.0,0.7037037037037037,4.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,197.5420900614872,29.46,8.383300000000006,136.57879999999994,21.796150981380215,14.001865102952824,11.668517511898244,11.668517511898244,9.870135613087179,20.163157819524763,12.242559480443035,7.717683201831807,7.717683201831807,5.787244986772225,-0.7399999999999999,23.41925511169673,8.893269086823217,4.404633057046703,6.718507661976747
CHEMBL205908,CCCc1ccc(-c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)cc1,Cannabinoid CB2 receptor,107.8,362.2245802,362.5130000000001,2.0,1.0,3.0,1.0,2.0,27.0,57.0,2.0,0.0,0.44,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,162.43925845517708,29.46,6.6226000000000065,111.46680000000005,16.880041433416647,10.19624000252147,6.330764524721634,6.330764524721634,4.883781014048002,16.880041433416647,10.19624000252147,6.330764524721634,6.330764524721634,4.883781014048002,-2.2199999999999998,18.157686761300997,6.742760427082604,3.2648891275835377,4.534553027461557
CHEMBL271824,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,Cannabinoid CB2 receptor,1.3,444.148366812,445.3940000000001,5.0,1.0,4.0,1.0,4.0,30.0,56.0,7.0,1.0,0.391304347826087,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,186.5334636240475,51.85,5.957560000000005,121.46120000000003,19.0173114360896,11.133547540517572,6.616441638129425,6.616441638129425,4.557604595660663,17.505453544052685,10.377618594499117,5.877412359391409,5.877412359391409,4.265272882949625,-2.239999999999999,21.009659683340633,8.480194141522814,3.8846377176645808,5.938866432068442
CHEMBL411244,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(-c4ccccc4)ccc23)C1(C)C,Cannabinoid CB2 receptor,0.41,415.25112929600004,415.5770000000001,3.0,0.0,5.0,0.0,3.0,31.0,64.0,3.0,0.0,0.4642857142857143,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,184.9618883889505,31.23,6.599800000000006,126.29950000000007,19.150097043446312,11.60767075194192,8.333534030740694,8.333534030740694,5.664003394274817,19.150097043446312,11.60767075194192,8.333534030740694,8.333534030740694,5.664003394274817,-2.3899999999999992,20.509216681848926,7.339871176596446,3.3420421898430726,4.85596801218303
CHEMBL270968,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(CN)ccc23)C1(C)C,Cannabinoid CB2 receptor,61.66,368.246378264,368.52100000000013,4.0,2.0,5.0,1.0,4.0,27.0,59.0,4.0,0.0,0.6086956521739131,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161.60962699429584,57.25,4.391500000000003,108.75490000000008,17.047802747874357,10.208788830476099,7.526524975285927,7.526524975285927,5.026383248793068,17.047802747874357,10.208788830476099,7.526524975285927,7.526524975285927,5.026383248793068,-1.65,18.701212638690595,6.45532560059029,2.937358251693917,4.471200618837855
CHEMBL411937,CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cc(OCc4ccccc4)ccc23)C1(C)C,Cannabinoid CB2 receptor,2.9,460.27259301199996,460.61800000000017,5.0,0.0,8.0,0.0,5.0,34.0,70.0,5.0,0.0,0.4827586206896552,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,202.20020940305736,43.7,5.417400000000006,135.35349999999997,20.8424222225936,12.427961849020866,8.411269486286324,8.411269486286324,5.565064273556499,20.8424222225936,12.427961849020866,8.411269486286324,8.411269486286324,5.565064273556499,-2.629999999999999,23.12778188477094,8.862046387247995,4.161267049650719,6.028219879323351
CHEMBL259723,CCCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)cc1,Cannabinoid CB2 receptor,173.0,374.318480584,374.6090000000002,2.0,2.0,11.0,2.0,2.0,27.0,69.0,2.0,0.0,0.76,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,166.94793964389532,40.46,6.341800000000009,115.25260000000007,17.92116044956587,11.3697039528372,6.724395771189721,6.724395771189721,4.814646380788673,17.92116044956587,11.3697039528372,6.724395771189721,6.724395771189721,4.814646380788673,-0.8600000000000001,22.429337364216984,11.216658778549508,6.909193009267994,9.317860142347886
CHEMBL1098696,C[S+]([O-])c1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cannabinoid CB2 receptor,398.0,510.045079952,511.8620000000002,6.0,1.0,5.0,1.0,5.0,32.0,53.0,10.0,1.0,0.2727272727272727,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,204.14713230615084,73.22,5.367600000000004,129.25259999999997,20.36154828616236,12.778365380652934,6.967204028984,6.967204028984,5.212268002377998,17.27726486717927,10.08639375690033,5.21578400695042,5.21578400695042,3.715322454464575,-1.7399999999999984,23.41925511169672,10.033304704504147,4.930940040493393,7.3428913277552965
